word	seg	parse
ekuhleleni	e-ku-hlela-ini	e[LocPre]-ku[BPre15]-hlela[NStem]-ini[LocSuf]
okugqugquzela	oku-gqugquzel-a	oku[RelConc15]-gqugquzel[VRoot]-a[VerbTerm]
ukuba	ukuba	ukuba[Conj]
umphakathi	u-mu-phakathi	u[NPrePre3]-mu[BPre3]-phakathi[NStem]
usebenze	u-sebenz-e	u[SC3]-sebenz[VRoot]-e[VerbTerm]
.	.	.[Punc]
Isahluko	i-si-ahluko	i[NPrePre7]-si[BPre7]-ahluko[NStem]
soku-1	sa-u-ku-1	sa[PossConc7]-u[NPrePre15]-ku[BPre15]-1[Num]
siqhakambisa	si-qhakambis-a	si[SC7]-qhakambis[VRoot]-a[VerbTerm]
ukuthi	ukuthi	ukuthi[Conj]
uhlelo	u-hlelo	u[NPrePre11]-hlelo[NStem]
oluzinze	olu-zinz-e	olu[RelConc11]-zinz[VRoot]-e[VerbTerm]
emphakathini	e-mu-phakathi-ini	e[LocPre]-mu[BPre3]-phakathi[NStem]-ini[LocSuf]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
lulungiselelwe	lu-lungisel-el-w-e	lu[SC11]-lungisel[VRoot]-el[ApplExt]-w[PassExt]-e[VerbTerm]
ngabantu	ng-a-ba-ntu	ng[CopPre]-a[NPrePre2]-ba[BPre2]-ntu[NStem]
bendawo	ba-i-n-dawo	ba[PossConc2a]-i[NPrePre9]-n[BPre9]-dawo[NStem]
esigcemeni	e-si-gceme-ini	e[LocPre]-si[BPre7]-gceme[NStem]-ini[LocSuf]
sabo	sa-bo	sa[PossConc7]-bo[PronStem2]
,	,	,[Punc]
lube	lu-be	lu[SC11]-be[AuxVStem]
ngolomphakathi	ng-olo-m-phakathi	ng[CopPre]-olo[RelConc11]-m[BPre3]-phakathi[Adv]
futhi	futhi	futhi[Conj]
luqinisekise	lu-qinis-ek-is-e	lu[SC11]-qinis[VRoot]-ek[NeutExt]-is[CausExt]-e[VerbTerm]
ukukhuthala	u-ku-khuthala	u[NPrePre15]-ku[BPre15]-khuthala[NStem]
komphakathi	ko-u-mu-phakathi	ko[PossConc15]-u[NPrePre3]-mu[BPre3]-phakathi[NStem]
ekusebenzeni	e-ku-sebenza-ini	e[LocPre]-ku[BPre15]-sebenza[NStem]-ini[LocSuf]
kwalo	kwa-lo	kwa[PossConc15]-lo[PronStem5]
.	.	.[Punc]
Ukusebenza	u-ku-sebenz-a	u[NPrePre15]-ku[BPre15]-sebenz[VRoot]-a[VerbTerm]
ngemfanelo	nge-i-mfanelo	nge[AdvPre]-i[BPre9]-mfanelo[NStem]
kumuntu	ku-mu-ntu	ku[LocPre]-mu[BPre3]-ntu[NStem]
ngamunye	nga-mu-nye	nga[AdvPre]-mu[EnumConc3]-nye[EnumStem]
,	,	,[Punc]
amaqembu	a-ma-qembu	a[NPrePre6]-ma[BPre6]-qembu[NStem]
kanye	ka-nye	ka[AdvPre]-nye[AdjStem]
Nabahlanganyeli	na-ba-hlanganyeli	na[AdvPre]-ba[BPre6]-hlanganyeli[NStem]
Bomphakathi	ba-u-m-phakathi	ba[PossConc2]-u[NPrePre3]-m[BPre3]-phakathi[Adv]
Bangasese	ba-nga-sese	ba[PossConc2]-nga[AdvPre]-sese[NStem]
abasiza	aba-siz-a	aba[RelConc2]-siz[VRoot]-a[VerbTerm]
ukufeza	u-ku-fez-a	u[NPrePre15]-ku[BPre15]-fez[VRoot]-a[VerbTerm]
izinjongo	i-zin-jongo	i[NPrePre10]-zin[BPre10]-jongo[NStem]
eziyisu	ezi-y-i-su	ezi[RelConc10]-y[CopPre]-i[NPrePre5]-su[NStem]
zomnyango	zo-mnyango	zo[PossConc8]-mnyango[NStem]
noma	noma	noma[Conj]
zikamasipala	zi-ka-masipala	zi[BPre8]-ka[PossKA]-masipala[NStem]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
kuhlolwe	ku-hlol-w-e	ku[BPre17]-hlol[VRoot]-w[PassExt]-e[VerbTerm]
ukuqinisekisa	u-ku-qinisek-is-a	u[NPrePre15]-ku[BPre15]-qinisek[VRoot]-is[CausExt]-a[VerbTerm]
ukwethulwa	u-kwe-thul-w-a	u[NPrePre15]-kwe[BPre15]-thul[VRoot]-w[PassExt]-a[VerbTerm]
kwezinsizakalo	kwa-i-zin-sizakalo	kwa[PossConc15]-i[NPrePre10]-zin[BPre10]-sizakalo[NStem]
ezisezingeni	ezi-se-zinga-ini	ezi[RelConc10]-se[Pro]-zinga[NStem]-ini[LocSuf]
elifanele	eli-fan-el-e	eli[RelConc5]-fan[VRoot]-el[ApplExt]-e[VerbTerm]
.	.	.[Punc]
Ukusebenza	u-ku-sebenz-a	u[NPrePre15]-ku[BPre15]-sebenz[VRoot]-a[VerbTerm]
ngemfanelo	nge-i-mfanelo	nge[AdvPre]-i[BPre9]-mfanelo[NStem]
komuntu	ko-u-mu-ntu	ko[PossConc15]-u[NPrePre1]-mu[BPre1]-ntu[NStem]
ngamunye	nga-mu-nye	nga[AdvPre]-mu[EnumConc3]-nye[EnumStem]
kuzokunikezwa	kuzo-ku-nikezwa	kuzo[Fut]-ku[BPre15]-nikezwa[NStem]
inani	i-nani	i[BPre5]-nani[NStem]
ngokuhambisana	ngoku-hamb-is-an-a	ngoku[Fut]-hamb[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]
nohlelo	no-hlelo	no[AdvPre]-hlelo[NStem]
lokuphatha	lo-ku-phath-a	lo[PossConc5]-ku[BPre15]-phath[VRoot]-a[VerbTerm]
ukusebenza	u-ku-sebenz-a	u[NPrePre15]-ku[BPre15]-sebenz[VRoot]-a[VerbTerm]
ngemfanelo	nge-i-mfanelo	nge[AdvPre]-i[BPre9]-mfanelo[NStem]
olusetshenziswa	olu-sebenz-is-w-a	olu[RelConc11]-sebenz[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]
ngumasipala	ng-u-masipala	ng[CopPre]-u[BPre1a]-masipala[NStem]
wakhe	wa-khe	wa[PossConc1a]-khe[PronStem1a]
.	.	.[Punc]
Ukuzihlola	u-ku-zi-hlol-a	u[NPrePre15]-ku[BPre15]-zi[OC10]-hlol[VRoot]-a[VerbTerm]
nokubuyekezwa	no-ku-buyekez-w-a	no[AdvPre]-ku[BPre15]-buyekez[VRoot]-w[PassExt]-a[VerbTerm]
ngontanga	ngo-ntanga	ngo[CopPre]-ntanga[NStem]
ngamathuluzi	nga-a-ma-thuluzi	nga[CopPre]-a[NPrePre6]-ma[BPre6]-thuluzi[NStem]
asetshenziswayo	a-sebenz-is-w-a-yo	a[SC6]-sebenz[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]-yo[RelSuf]
ekuhloleni	e-u-ku-hlol-a-ini	e[LocPre]-u[NPrePre15]-ku[BPre15]-hlol[VRoot]-a[VerbTerm]-ini[LocSuf]
umuntu	u-mu-ntu	u[NPrePre1]-mu[BPre1]-ntu[NStem]
ngamunye	nga-mu-nye	nga[AdvPre]-mu[EnumConc3]-nye[EnumStem]
.	.	.[Punc]
Ukuhlelwa	u-ku-hlel-w-a	u[NPrePre15]-ku[BPre15]-hlel[VRoot]-w[PassExt]-a[VerbTerm]
kwezinsizakusebenza	kwa-i-zin-sizakusebenza	kwa[PossConc15]-i[NPrePre10]-zin[BPre10]-sizakusebenza[NStem]
:	:	:[Punc]
Ukunquma	u-ku-nqum-a	u[NPrePre15]-ku[BPre15]-nqum[VRoot]-a[VerbTerm]
ukuthi	u-ku-th-i	u[NPrePre15]-ku[BPre15]-th[VRoot]-i[VerbTerm]
yiziphi	y-i-zi-phi	y[CopPre]-i[NPrePre10]-zi[BPre10]-phi[Interrog]
izinsizakusebenza	i-zin-sizakusebenza	i[NPrePre10]-zin[BPre10]-sizakusebenza[NStem]
(	(	([Punc]
abantu	a-ba-ntu	a[NPrePre2]-ba[BPre2]-ntu[NStem]
,	,	,[Punc]
izinto	i-zin-nto	i[NPrePre8]-zin[BPre8]-nto[NStem]
zokusebenza	za-u-ku-sebenz-a	za[PossConc10]-u[NPrePre15]-ku[BPre15]-sebenz[VRoot]-a[VerbTerm]
,	,	,[Punc]
impahla	i-m-pahla	i[NPrePre9]-m[BPre9]-pahla[NStem]
yokusebenza	ya-u-ku-sebenz-a	ya[PossConc9]-u[NPrePre15]-ku[BPre15]-sebenz[VRoot]-a[VerbTerm]
)	)	)[Punc]
nokuthi	na-ku-th-i	na[AdvPre]-ku[BPre15]-th[VRoot]-i[VerbTerm]
kudingeka	ku-ding-ek-a	ku[SC15]-ding[VRoot]-ek[NeutExt]-a[VerbTerm]
okungakanani	oku-ngakanani	oku[RelConc15]-ngakanani[Interrog]
ngakunye	nga-ku-nye	nga[AdvPre]-ku[QuantConc15]-nye[QuantStem]
ukwenza	u-ku-enz-a	u[NPrePre15]-ku[BPre15]-enz[VRoot]-a[VerbTerm]
imisebenzi	i-mi-sebenzi	i[NPrePre4]-mi[BPre4]-sebenzi[NStem]
yephrojekthi	ya-i-phrojekthi	ya[PossConc9]-i[NPrePre5]-phrojekthi[NStem]
.	.	.[Punc]
Uhlelo	u-hlelo	u[NPrePre11]-hlelo[NStem]
lwe-CBP	lwa-i-CBP	lwa[PossConc11]-i[NPrePre9]-CBP[Abbr]
lusungula	lu-sungul-a	lu[SC11]-sungul[VRoot]-a[VerbTerm]
inqubo	i-n-qubo	i[NPrePre9]-n[BPre9]-qubo[NStem]
yokubamba	ya-u-ku-bamb-a	ya[PossConc9]-u[NPrePre15]-ku[BPre15]-bamb[VRoot]-a[VerbTerm]
iqhaza	i-li-qhaza	i[NPrePre5]-li[BPre5]-qhaza[NStem]
yokuthola	ya-u-ku-thol-a	ya[PossConc9]-u[NPrePre15]-ku[BPre15]-thol[VRoot]-a[VerbTerm]
imibono	i-mi-bono	i[NPrePre4]-mi[BPre4]-bono[NStem]
emphakathini	e-mu-phakathi-ini	e[LocPre]-mu[BPre3]-phakathi[NStem]-ini[LocSuf]
kanye	kanye	kanye[Conj]
nokuhlela	na-u-ku-hlel-a	na[AdvPre]-u[NPrePre15]-ku[BPre15]-hlel[VRoot]-a[VerbTerm]
okususelwa	oku-sus-el-w-a	oku[RelConc15]-sus[VRoot]-el[ApplExt]-w[PassExt]-a[VerbTerm]
ezinkingeni	ezi-n-khinga-ini	ezi[RelConc10]-n[BPre9]-khinga[NStem]-ini[LocSuf]
zezindawo	za-i-zin-dawo	za[PossConc10]-i[NPrePre10]-zin[BPre10]-dawo[NStem]
kanye	kanye	kanye[Conj]
nendlela	na-n-dlela	na[AdvPre]-n[BPre9]-dlela[NStem]
lolu	lolu	lolu[Dem11][Pos1]
lwazi	lu-azi	lu[BPre11]-azi[NStem]
olungahlobana	olu-nga-hloban-a	olu[RelConc11]-nga[Pot]-hloban[VRoot]-a[VerbTerm]
ngayo	nga-yo	nga[AdvPre]-yo[PronStem9]
nombono	na-m-bono	na[AdvPre]-m[BPre3]-bono[NStem]
jikelele	jikelele	jikelele[Ideoph]
kamasipala	ka-masipala	ka[PossKA]-masipala[NStem]
wokuhlela	wa-u-ku-hlel-a	wa[PossConc1]-u[NPrePre15]-ku[BPre15]-hlel[VRoot]-a[VerbTerm]
.	.	.[Punc]
Isibonelo	i-si-bonelo	i[NPrePre7]-si[BPre7]-bonelo[NStem]
esingezansi	esi-nga-i-zansi	esi[RelConc7]-nga[AdvPre]-i[NPrePre9]-zansi[Adv]
sethula	si-ethul-a	si[SC7]-ethul[VRoot]-a[VerbTerm]
uhlelo	u-hlelo	u[NPrePre11]-hlelo[NStem]
lwesigceme	lwa-si-gceme	lwa[PossConc11]-si[BPre7]-gceme[NStem]
olufanele	olu-fanel-e	olu[RelConc11]-fanel[VRoot]-e[VerbTerm]
uhlelo	u-hlelo	u[NPrePre11]-hlelo[NStem]
lwe-IDP	lwa-i-IDP	lwa[PossConc11]-i[NPrePre9]-IDP[Abbr]
.	.	.[Punc]
Chaza	chaz-a	chaz[VRoot]-a[VerbTerm]
imikhakha	i-mi-khakha	i[NPrePre4]-mi[BPre4]-khakha[NStem]
emithathu	emi-thathu	emi[AdjPref4]-thathu[AdjStem]
yomasipala	ya-o-masipala	ya[PossConc9]-o[NPrePre2a]-masipala[NStem]
bese	be-se	be[SC2]-se[AuxVStem]
ucela	u-cel-a	u[SC1]-cel[VRoot]-a[VerbTerm]
ababambe	aba-bamb-e	aba[RelConc2]-bamb[VRoot]-e[VerbTerm]
iqhaza	i-li-qhaza	i[NPrePre5]-li[BPre5]-qhaza[NStem]
ukuthi	ukuthi	ukuthi[Conj]
bahlonze	ba-ahlonze	ba[PossConc2]-ahlonze[NStem]
umkhakha	u-mu-khakha	u[NPrePre3]-mu[BPre3]-khakha[NStem]
ongena	o-ngen-a	o[RelConc3]-ngen[Intrans]-a[VerbTerm]
ngaphansi	nga-phansi	nga[AdvPre]-phansi[Adv]
kwawo	kwa-wo	kwa[PossConc15]-wo[PronStem3]
umasipala	u-masipala	u[BPre1a]-masipala[NStem]
wabo	wa-bo	wa[PossConc3]-bo[PronStem2]
.	.	.[Punc]
Basize	ba-siz-e	ba[PossConc2]-siz[VRoot]-e[VerbTerm]
uma	uma	uma[Conj]
bengenaso	ba-nge-na-so	ba[PossConc2a]-nge[CopPre]-na[AdvPre]-so[PronStem7]
isiqiniseko	i-si-qiniseko	i[NPrePre7]-si[BPre7]-qiniseko[NStem]
.	.	.[Punc]
Ukuqashwa	u-ku-qash-w-a	u[NPrePre15]-ku[BPre15]-qash[VRoot]-w[PassExt]-a[VerbTerm]
komphakathi	ko-u-mu-phakathi	ko[PossConc15]-u[NPrePre3]-mu[BPre3]-phakathi[NStem]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
kwande	ku-and-e	ku[SC15]-and[VRoot]-e[VerbTerm]
,	,	,[Punc]
kugxilwe	ku-gxil-w-e	ku[SC15]-gxil[VRoot]-w[PassExt]-e[VerbTerm]
kakhulu	ka-khulu	ka[AdvPre]-khulu[AdjStem]
entsheni	e-n-tsha-ini	e[LocPre]-n[BPre9]-tsha[NStem]-ini[LocSuf]
nabesifazane	na-a-be-si-fazane	na[Adv]-a[NPrePre2]-be[BPre2]-si[BPre7]-fazane[NStem]
.	.	.[Punc]
Kulindeleke	ku-lind-el-ek-e	ku[SC15]-lind[VRoot]-el[ApplExt]-ek[NeutExt]-e[VerbTerm]
ukuthi	ukuthi	ukuthi[Conj]
ukuqashwa	u-ku-qash-w-a	u[NPrePre15]-ku[BPre15]-qash[VRoot]-w[PassExt]-a[VerbTerm]
komphakathi	ko-u-mu-phakathi	ko[PossConc15]-u[NPrePre3]-mu[BPre3]-phakathi[NStem]
kuyohlinzeka	ku-yo-hlinzek-a	ku[SC15]-yo[Fut]-hlinzek[VRoot]-a[VerbTerm]
ngemisebenzi	nga-i-mi-sebenzi	nga[AdvPre]-i[NPrePre4]-mi[BPre4]-sebenzi[NStem]
okungesiyo	oku-nge-si-yo	oku[RelConc15]-nge[NegPre]-si[NegPre]-yo[PronStem4]
eyetoho	e-ya-i-toho	e[RelConc4]-ya[PossConc4]-i[NPrePre5]-toho[NStem]
elinganiselwa	eli-nga-lingan-is-el-w-a	eli[RelConc5]-nga[Pot]-lingan[VRoot]-is[CausExt]-el[ApplExt]-w[PassExt]-a[VerbTerm]
ezigidini	e-zi-gidi-ini	e[LocPre]-zi[BPre8]-gidi[NStem]-ini[LocSuf]
ezi-2	ezi-2	ezi[RelConc8]-2[Num]
ngonyaka	nga-u-nyaka	nga[AdvPre]-u[NPrePre3]-nyaka[NStem]
wezi-2020	wa-i-zi-2020	wa[PossConc3]-i[NPrePre10]-zi[BPre8]-2020[Num]
.	.	.[Punc]
Imiphakathi	i-mi-phakathi	i[NPrePre4]-mi[BPre4]-phakathi[Adv]
,	,	,[Punc]
izinhlangano	i-zin-hlangano	i[NPrePre10]-zin[BPre10]-hlangano[NStem]
nabantu	na-a-ba-ntu	na[AdvPre]-a[NPrePre2]-ba[BPre2]-ntu[NStem]
babamba	ba-bamb-a	ba[SC2]-bamb[VRoot]-a[VerbTerm]
iqhaza	i-li-qhaza	i[NPrePre5]-li[BPre5]-qhaza[NStem]
ngezizathu	nga-i-zi-zathu	nga[AdvPre]-i[NPrePre8]-zi[BPre8]-zathu[NStem]
ezehlukene	ezi-ehluk-an-ile	ezi[RelConc10]-ehluk[VRoot]-an[RecipExt]-ile[Perf]
futhi	futhi	futhi[Conj]
baletha	ba-leth-a	ba[SC2]-leth[VRoot]-a[VerbTerm]
amakhono	a-ma-khono	a[NPrePre6]-ma[BPre6]-khono[NStem]
nolwazi	na-u-lu-az-i	na[AdvPre]-u[NPrePre11]-lu[BPre11]-az[VRoot]-i[VerbTerm]
olwehlukene	olu-ehluk-an-ile	olu[RelConc11]-ehluk[VRoot]-an[RecipExt]-ile[Perf]
,	,	,[Punc]
okungaba	oku-nga-ba	oku[RelConc15]-nga[AdvPre]-ba[AuxVStem]
wusizo	w-u-sizo	w[CopPre]-u[NPrePre11]-sizo[NStem]
kulolu	ku-lolu	ku[LocPre]-lolu[Dem11][Pos1]
hlelo	hlelo	hlelo[NStem]
.	.	.[Punc]
Ithebula	i-thebula	i[NPrePre5]-thebula[NStem]
elisekhasini	eli-s-e-khasi-ini	eli[RelConc5]-s[PreLoc-s]-e[LocPre]-khasi[NStem]-ini[LocSuf]
lama-21	la-a-ma-21	la[PossConc5]-a[NPrePre6]-ma[BPre6]-21[Num]
lethula	li-ethul-a	li[SC5]-ethul[VRoot]-a[VerbTerm]
izinhlobo	i-zin-hlobo	i[NPrePre10]-zin[BPre10]-hlobo[NStem]
zokubamba	za-u-ku-bamb-a	za[PossConc10]-u[NPrePre15]-ku[BPre15]-bamb[VRoot]-a[VerbTerm]
iqhaza	i-li-qhaza	i[NPrePre5]-li[BPre5]-qhaza[NStem]
nokuthi	na-ku-th-i	na[AdvPre]-ku[BPre15]-th[VRoot]-i[VerbTerm]
zimeleni	zi-mel-e-ni	zi[SC10]-mel[VRoot]-e[VerbTerm]-ni[InterrogSuf]
.	.	.[Punc]
Ukuxhumanisa	u-ku-xhum-an-is-a	u[NPrePre15]-ku[BPre15]-xhum[VRoot]-an[RecipExt]-is[CausExt]-a[VerbTerm]
imiphumela	i-mi-phumela	i[NPrePre4]-mi[BPre4]-phumela[NStem]
yohlelo	ya-u-hlelo	ya[PossConc9]-u[NPrePre11]-hlelo[NStem]
lwe-CBP	lwa-i-CBP	lwa[PossConc11]-i[NPrePre9]-CBP[Abbr]
neyohlelo	na-i-ya-u-hlelo	na[AdvPre]-i[NPrePre9]-ya[PossConc9]-u[NPrePre11]-hlelo[NStem]
lwe-IDP	lwa-i-IDP	lwa[PossConc11]-i[NPrePre9]-IDP[Abbr]
kuyinqubo	ku-y-i-n-qubo	ku[BPre15]-y[CopPre]-i[NPrePre9]-n[BPre9]-qubo[NStem]
yemicimbi	ya-i-mi-cimbi	ya[PossConc9]-i[NPrePre4]-mi[BPre4]-cimbi[NStem]
elandelanayo	e-landel-an-a-yo	e[RelConc4]-landel[VRoot]-an[RecipExt]-a[VerbTerm]-yo[RelSuf]
.	.	.[Punc]
Le	le	le[Dem4][Pos1]
micimbi	mi-cimbi	mi[BPre4]-cimbi[NStem]
elandelanayo	e-landel-an-a-yo	e[RelConc4]-landel[VRoot]-an[RecipExt]-a[VerbTerm]-yo[RelSuf]
eyethulwa	e-ye-ethul-w-a	e[RelConc4]-ye[CopPre]-ethul[VRoot]-w[PassExt]-a[VerbTerm]
ohlelweni	o-hlelo-ini	o[LocPre]-hlelo[NStem]-ini[LocSuf]
lwe-CBP	lwa-i-CBP	lwa[PossConc11]-i[NPrePre9]-CBP[Abbr]
idinga	i-ding-a	i[SC4]-ding[VRoot]-a[VerbTerm]
ukuxhunyaniswa	u-ku-xhum-an-is-w-a	u[NPrePre15]-ku[BPre15]-xhum[VRoot]-an[RecipExt]-is[CausExt]-w[PassExt]-a[VerbTerm]
nemicimbi	na-i-mi-cimbi	na[AdvPre]-i[NPrePre4]-mi[BPre4]-cimbi[NStem]
elandelanayo	e-landel-an-a-yo	e[RelConc4]-landel[VRoot]-an[RecipExt]-a[VerbTerm]-yo[RelSuf]
yohlelo	ya-u-hlelo	ya[PossConc9]-u[NPrePre11]-hlelo[NStem]
lwe-IDP	lwa-i-IDP	lwa[PossConc11]-i[NPrePre9]-IDP[Abbr]
.	.	.[Punc]
Lokhu	lokhu	lokhu[Dem15][Pos1]
kusemqoka	ku-s-e-m-qoka	ku[BPre15]-s[PreLoc-s]-e[LocPre]-m[BPre3]-qoka[NStem]
ngoba	ngoba	ngoba[Conj]
ngohlelo	nga-u-hlelo	nga[AdvPre]-u[NPrePre11]-hlelo[NStem]
lwe-CBP	lwa-i-CBP	lwa[PossConc11]-i[NPrePre9]-CBP[Abbr]
kuzanywa	ku-zam-w-a	ku[SC15]-zam[VRoot]-w[PassExt]-a[VerbTerm]
ukuqinisekisa	u-ku-qinisek-is-a	u[NPrePre15]-ku[BPre15]-qinisek[VRoot]-is[CausExt]-a[VerbTerm]
ukuthi	ukuthi	ukuthi[Conj]
izidingo	i-zi-dingo	i[NPrePre8]-zi[BPre8]-dingo[NStem]
zemiphakathi	za-i-mi-phakathi	za[PossConc8]-i[NPrePre4]-mi[BPre4]-phakathi[Adv]
ziyahlonzwa	zi-ya-hlonz-w-a	zi[SC8]-ya[Pres]-hlonz[VRoot]-w[PassExt]-a[VerbTerm]
futhi	futhi	futhi[Conj]
ziyafakwa	zi-ya-fak-w-a	zi[SC8]-ya[Pres]-fak[VRoot]-w[PassExt]-a[VerbTerm]
ohlelweni	o-hlelo-ini	o[LocPre]-hlelo[NStem]-ini[LocSuf]
lwe-IDP	lwa-i-IDP	lwa[PossConc11]-i[NPrePre9]-IDP[Abbr]
.	.	.[Punc]
Njengoba	njengoba	njengoba[Conj]
uhlelo	u-hlelo	u[NPrePre11]-hlelo[NStem]
lwe-IDP	lwa-i-IDP	lwa[PossConc11]-i[NPrePre9]-IDP[Abbr]
kuhloswe	ku-hlos-w-e	ku[SC15]-hlos[VRoot]-w[PassExt]-e[VerbTerm]
ngalo	nga-lo	nga[AdvPre]-lo[Dem11][Pos1]
ukuveza	u-ku-vez-a	u[NPrePre15]-ku[BPre15]-vez[VRoot]-a[VerbTerm]
izinto	i-zi-nto	i[NPrePre10]-zi[BPre10]-nto[NStem]
ezisemqoka	ezi-s-e-m-qoka	ezi[RelConc8]-s[PreLoc-s]-e[LocPre]-m[BPre3]-qoka[NStem]
zomphakathi	za-u-m-phakathi	za[PossConc10]-u[NPrePre3]-m[BPre4]-phakathi[Adv]
,	,	,[Punc]
uma	uma	uma[Conj]
kuwukuthi	ku-w-ukuthi	ku[SC15]-w[CopPre]-ukuthi[Conj]
le	le	le[Dem4][Pos1]
misebenzi	mi-sebenzi	mi[BPre4]-sebenzi[NStem]
ayihambisani	a-yi-hamb-is-an-i	a[NegPre]-yi[SC4]-hamb[VRoot]-is[CausExt]-an[RecipExt]-i[VerbTerm]
,	,	,[Punc]
imiphakathi	i-mi-phakathi	i[NPrePre4]-mi[BPre4]-phakathi[Adv]
ingadumala	i-nga-dumal-a	i[SC4]-nga[Pot]-dumal[VRoot]-a[VerbTerm]
ngokuhlela	nga-u-ku-hlel-a	nga[AdvPre]-u[NPrePre15]-ku[BPre15]-hlel[VRoot]-a[VerbTerm]
okulandela	oku-landel-a	oku[RelConc15]-landel[VRoot]-a[VerbTerm]
indlela	i-n-dlela	i[NPrePre9]-n[NPrePre9]-dlela[NStem]
yohlelo	ya-u-hlelo	ya[PossConc9]-u[NPrePre11]-hlelo[NStem]
lwe-CBP	lwa-i-CBP	lwa[PossConc11]-i[NPrePre9]-CBP[Abbr]
.	.	.[Punc]
Umasipala	u-masipala	u[NPrePre1a]-masipala[NStem]
angenza	a-nga-enz-a	a[SC6]-nga[AdvPre]-enz[VRoot]-a[VerbTerm]
iqembu	i-li-qembu	i[NPrePre5]-li[BPre5]-qembu[NStem]
lentuthuko	l-intuthuko	l[PossConc5]-intuthuko[NStem]
lababo	la-a-ba-bo	la[PossConc5]-a[NPrePre2]-ba[BPre2]-bo[PronStem2]
okubanjiswene	oku-banjiswene	oku[RelConc15]-banjiswene[NStem]
nabo	na-bo	na[AdvPre]-bo[PronStem2]
lapho	lapho	lapho[Dem16][Pos2]
engaletha	e-nga-leth-a	e[LocPre]-nga[AdvPre]-leth[Intrans]-a[VerbTerm]
ndawonye	n-dawonye	n[BPre9]-dawonye[NStem]
abantu	a-ba-ntu	a[NPrePre2]-ba[BPre2]-ntu[NStem]
abavela	aba-vel-a	aba[RelConc2]-vel[VRoot]-a[VerbTerm]
kuma-CBO	ku-ma-CBO	ku[LocPre]-ma[BPre6]-CBO[Abbr]
nama-NGO	na-a-ma-NGO	na[AdvPre]-a[NPrePre6]-ma[BPre6]-NGO[Abbr]
;	;	;[Punc]
amabhizinisi	a-ma-bhizinisi	a[NPrePre6]-ma[BPre6]-bhizinisi[NStem]
endawo	e-n-dawo	e[LocPre]-n[BPre9]-dawo[NStem]
,	,	,[Punc]
ama-SMME	a-ma-SMME	a[NPrePre6]-ma[BPre6]-SMME[Abbr]
,	,	,[Punc]
ezolimo	e-zo-limo	e[RelConc9]-zo[PossConc8]-limo[NStem]
njll	njll	njll[Abbr]
.	.	.[Punc]
Leli	leli	leli[Dem5][Pos1]
qembu	qembu	qembu[NStem]
lizokweluleka	li-zoku-elulek-a	li[SC5]-zoku[Fut]-elulek[VRoot]-a[VerbTerm]
umasipala	u-masipala	u[BPre1a]-masipala[NStem]
mayelana	mayela-ana	mayela[NStem]-ana[DimSuf]
nezindaba	na-i-zin-daba	na[AdvPre]-i[NPrePre10]-zin[BPre10]-daba[NStem]
zentuthuko	z-intuthuko	z[PossConc8]-intuthuko[NStem]
yezomnotho	ye-zo-mnotho	ye[PossConc9]-zo[PossConc8]-mnotho[NStem]
wendawo	we-n-dawo	we[PossConc3]-n[BPre9]-dawo[NStem]
kanye	ka-nye	ka[AdvPre]-nye[AdjStem]
neze-IDP	na-ze-IDP	na[AdvPre]-ze[PossConc8]-IDP[Abbr]
.	.	.[Punc]
Indlela	i-n-dlela	i[NPrePre9]-n[BPre9]-dlela[NStem]
yeqembu	ye-qembu	ye[PossConc9]-qembu[NStem]
labo	labo	labo[Dem2][Pos2]
okubanjiswene	oku-banjiswene	oku[RelConc15]-banjiswene[NStem]
nabo	na-bo	na[AdvPre]-bo[PronStem2]
ingengeza	i-nge-ngeza	i[NPrePre9]-nge[BPre9]-ngeza[NStem]
kwezinye	kwa-ezin-nye	kwa[PossConc15]-ezin[AdjPref8]-nye[AdjStem]
izindlela	i-zin-dlela	i[NPrePre10]-zin[BPre10]-dlela[NStem]
zokubamba	za-uku-bamb-a	za[PossConc10]-uku[NPrePre15]-bamb[Intrans]-a[VerbTerm]
iqhaza	i-li-qhaza	i[NPrePre5]-li[BPre5]-qhaza[NStem]
esezivese	e-se-zi-ves-e	e[LocPre]-se[Pro]-zi[ReflPre]-ves[Intrans]-e[VerbTerm]
zikhona	zi-khona	zi[CopPre]-khona[NStem]
komasipala	ku-masipala	ku[BPre15]-masipala[NStem]
;	;	;[Punc]
iqinise	i-qinis-e	i[SC9]-qinis[VRoot]-e[VerbTerm]
umbuso	u-mu-buso	u[NPrePre3]-mu[BPre3]-buso[NStem]
wentando	wa-i-n-thando	wa[PossConc3]-i[NPrePre9]-n[BPre9]-thando[NStem]
yeningi	ya-i-n-ningi	ya[PossConc9]-i[NPrePre9]-n[BPre9]-ningi[NStem]
wokubambisana	wa-u-ku-bamb-is-an-a	wa[PossConc3]-u[NPrePre15]-ku[BPre15]-bamb[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]
