word	seg	parse
luhlangotsi	lu-hlangotsi	lu[BPre11]-hlangotsi[NStem]
lwetetimali	lwete-ti-mali	lwete[PossConc11]-ti[NPre10]-mali[NStem]
lolwendlala	lo-lu-endlal-a	lo[RelConc11]-lu[BPre11]-endlal[VRoot]-a[VerbTerm]
kabanti	ka-banti	ka[AdvPre]-banti[NStem]
ngetimali	nga-ti-mali	nga[AdvPre]-ti[BPre10]-mali[NStem]
letisetjentisiwe	leti-setjentis-iw-e	leti[RelConc10]-setjentis[VRoot]-iw[PassExt]-e[VerbTerm]
.	.	.[Punc]
Liphakelo-timali	li-phakelo-timali	li[NPre5]-phakelo-timali[NStem]
lamasipala	la-masipala	la[PossConc5]-masipala[NStem]
likhombisa	li-khomb-is-a	li[SC5]-khomb[VRoot]-is[CausExt]-a[VerbTerm]
tidzingo	ti-dzingo	ti[BPre8]-dzingo[NStem]
temmango	ta-u-mu-mango	ta[PossConc8]-u[NPrePre3]-mu[BPre3]-mango[NStem]
njengobe	njengobe	njengobe[Conj]
tibhalwe	ti-bhal-w-e	ti[SC8]-bhal[VRoot]-w[PassExt]-e[VerbTerm]
ku-IDP	ku-IDP	ku[LocPre]-IDP[Abbr]
.	.	.[Punc]
Ummango	u-mu-mango	u[NPrePre3]-mu[BPre3]-mango[NStem]
udzingeka	u-dzing-ek-a	u[SC3]-dzing[VRoot]-ek[NPas]-a[VerbTerm]
kutsi	kutsi	kutsi[Conj]
utibandzakanye	u-ti-bandzakany-e	u[SC3]-ti[ReflPre]-bandzakany[VRoot]-e[VerbTerm]
kulenchubo	ku-le-n-chubo	ku[LocPre]-le[Dem9][Pos1]-n[BPre9]-chubo[NStem]
.	.	.[Punc]
Liphakelo-timali	li-phakelo-timali	li[NPre5]-phakelo-timali[NStem]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
lakhiwe	li-akh-iw-e	li[SC2]-akh[VRoot]-iw[VerbExt]-e[VerbTerm]
kute	kute	kute[Conj]
lilungise	li-lung-is-e	li[SC5]-lung[VRoot]-is[CausExt]-e[VerbTerm]
tidzingo	ti-dzingo	ti[BPre8]-dzingo[NStem]
letibalulekile	leti-balulek-ile	leti[RelConc8]-balulek[VRoot]-ile[Perf]
netenhlalakahle	na-ta-n-hlalakahle	na[AdvPre]-ta[PossConc10]-n[NPre9]-hlalakahle[NStem]
temmango	ta-u-mu-mango	ta[PossConc8]-u[NPrePre3]-mu[BPre3]-mango[NStem]
.	.	.[Punc]
Kulungiswa	ku-lungis-w-a	ku[SC15]-lungis[VRoot]-w[PassExt]-a[VerbTerm]
kweliphakelo-timali	kwa-li-phakelo-timali	kwa[PossConc15]-li[NPre5]-phakelo-timali[NStem]
kwenganyelwa	kwe-nga-nyelw-a	kwe[PossConc15]-nga[AdvPre]-nyelw[VRoot]-a[VerbTerm]
ngemakhansela	nge-ma-khansela	nge[AdvPre]-ma[BPre6]-khansela[NStem]
amasipala	a-masipala	a[PossConc6]-masipala[NStem]
,	,	,[Punc]
akanye	akanye	akanye[Conj]
netisebenti	ne-ti-sebenti	ne[AdvPre]-ti[NPre8]-sebenti[NStem]
tahulumende	ta-hulumende	ta[PossConc8]-hulumende[NStem]
,	,	,[Punc]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
bente	be-ent-e	be[SC2]-ent[VRoot]-e[VerbTerm]
siciniseko	si-ciniseko	si[BPre7]-ciniseko[NStem]
kutsi	kutsi	kutsi[Conj]
imali	i-mali	i[NPre9]-mali[NStem]
yekwenta	ye-ku-ent-a	ye[PossConc9]-ku[BPre15]-ent[VRoot]-a[VerbTerm]
intfutfuko	i-n-tfutfuko	i[NPrePre9]-n[BPre9]-tfutfuko[NStem]
ikhona	i-khona	i[CopPre]-khona[NStem]
.	.	.[Punc]
Kungenteka	ku-nga-ent-ek-a	ku[SC15]-nga[Pot]-ent[VRoot]-ek[NPas]-a[VerbTerm]
kutsi	kutsi	kutsi[Conj]
kukhula	ku-khul-a	ku[OC15]-khul[VRoot]-a[VerbTerm]
kwemnotfo	kwa-u-mu-notfo	kwa[PossConc15]-u[NPrePre3]-mu[BPre3]-notfo[NStem]
wemhlaba	we-m-hlaba	we[PossConc1a]-m[BPre3]-hlaba[NStem]
kulemnyakalishumi	ku-le-mi-nyakalishumi	ku[LocPre]-le[Dem4][Pos1]-mi[BPre4]-nyakalishumi[NStem]
letako	le-(i)t-a-ko	le[RelConc4]-(i)t[VRoot]-a[VerbTerm]-ko[RelSuf]
kutakuba	ku-taku-b-a	ku[SC15]-taku[Fut]-b[VRoot]-a[VerbTerm]
phasi	phasi	phasi[NStem]
kunaloko	kuna-loko	kuna[AdvPre]-loko[Dem15][Pos2]
bekungiko	be-ku-ngi-ko	be[PossConc2]-ku[OC15]-ngi[CopPre]-ko[PronStem15]
kuloyo	ku-loyo	ku[LocPre]-loyo[Dem3][Pos2]
wangaphambili	wa-nga-phambili	wa[PossConc1]-nga[AdvPre]-phambili[NStem]
.	.	.[Punc]
Loku	loku	loku[Dem15][Pos1]
kutawudzinga	ku-tawu-dzing-a	ku[SC15]-tawu[Fut]-dzing[VRoot]-a[VerbTerm]
kugcila	ku-gcil-a	ku[BPre15]-gcil[VRoot]-a[VerbTerm]
kakhulu	ka-khulu	ka[AdvPre]-khulu[AdjStem]
kunchubomgomo	ku-n-chubomgomo	ku[BPre15]-n[BPre9]-chubomgomo[NStem]
,	,	,[Punc]
ekwetfulweni	e-kwe-tful-w-a-ini	e[LocPre]-kwe[BPre15]-tful[VRoot]-w[PassExt]-a[VerbTerm]-ini[LocSuf]
kwetinchubomgomo	kwa-ti-n-chubomgomo	kwa[PossConc15]-ti[BPre8]-n[BPre9]-chubomgomo[NStem]
tetimboni	te-ti-m-boni	te[PossConc8]-ti[BPre8]-m[BPre3]-boni[NStem]
letiphumelelisako	leti-phumelel-is-a-ko	leti[RelConc8]-phumelel[VRoot]-is[CausExt]-a[VerbTerm]-ko[RelSuf]
kanye	kanye	kanye[Adv]
nekukhutsatwa	ne-ku-khutsatw-a	ne[AdvPre]-ku[BPre15]-khutsatw[VRoot]-a[VerbTerm]
kwemakhono	kwa-e-ma-khono	kwa[PossConc15]-e[NPrePre6]-ma[BPre6]-khono[NStem]
latfutfukisiwe	la-tfutfuk-is-iw-e	la[PossConc5]-tfutfuk[VRoot]-is[CausExt]-iw[PassExt]-e[VerbTerm]
.	.	.[Punc]
Temphilo	ta-in-philo	ta[PossConc10]-in[NPre9]-philo[NStem]
letikahle	leti-ka-hle	leti[RelConc10]-ka[AdvPre]-hle[Adv]
tibalulekile	ti-balulek-ile	ti[CopPre]-balulek[VRoot]-ile[Perf]
emphilweni	e-in-philo-ini	e[LocPre]-in[BPre9]-philo[NStem]-ini[LocSuf]
lenemphumela	le-ne-m-phumela	le[PossConc5]-ne[AdvPre]-m[BPre3]-phumela[NStem]
lomuhle	lomu-hle	lomu[AdjPref3]-hle[AdjStem]
nalefezekisako	na-le-fezek-is-a-ko	na[AdvPre]-le[PossConc5]-fezek[VRoot]-is[VerbTerm]-a[VerbTerm]-ko[RelSuf]
.	.	.[Punc]
Umbiko	u-mu-biko	u[NPrePre3]-mu[BPre3]-biko[NStem]
lohlatiyako	lo-hlatiya-ko	lo[RelConc3]-hlatiya[NStem]-ko[RelSuf]
(	(	([Punc]
Diagnostic	diagnostic	diagnostic[Foreign]
Report	report	report[Foreign]
)	)	)[Punc]
ukhombisa	u-khomb-is-a	u[SC3]-khomb[VRoot]-is[CausExt]-a[VerbTerm]
tinsayeya	tin-sayeya	tin[BPre10]-sayeya[NStem]
letisebaleni	leti-se-bala-eni	leti[RelConc10]-se[Pro]-bala[NStem]-eni[RelSuf]
letihlobene	leti-hlobana	leti[RelConc10]-hlobana[NStem]
letibangwe	leti-bang-w-e	leti[RelConc10]-bang[VRoot]-w[PassExt]-e[VerbTerm]
luhlelo	lu-hlelo	lu[BPre11]-hlelo[NStem]
lwetemphilo	lwe-te-m-philo	lwe[PossConc11]-te[PossConc8]-m[BPre3]-philo[NStem]
letehlukene	leti-ehluk-an-ile	leti[RelConc8]-ehluk[VRoot]-an[RecipExt]-ile[Perf]
kanye	kanye	kanye[Adv]
nekwenyuka	na-ku-enyuk-a	na[AdvPre]-ku[BPre15]-enyuk[VRoot]-a[VerbTerm]
kwemtfwalo	kwe-m-tfwalo	kwe[PossConc15]-m[NPre3]-tfwalo[NStem]
wetifo	we-ti-fo	we[PossConc3]-ti[BPre8]-fo[NStem]
.	.	.[Punc]
Luhlelo	lu-hlelo	lu[BPre11]-hlelo[NStem]
lwetemphilo	lwe-te-m-philo	lwe[PossConc11]-te[PossConc8]-m[BPre3]-philo[NStem]
lwaseNingizimu	lwa-s-e-Ningizimu	lwa[PossConc11]-s[PreLoc-s]-e[LocPre]-Ningizimu[NStem]
Afrika	Afrika	Afrika[ProperName]
lolungasebenti	lolu-nga-sebent-i	lolu[RelConc11]-nga[AdvPre]-sebent[VRoot]-i[VerbTerm]
kumele	ku-mel-e	ku[SC15]-mel[VRoot]-e[VerbTerm]
lulungiswe	lu-lung-is-w-e	lu[CopPre]-lung[VRoot]-is[CausExt]-w[PassExt]-e[VerbTerm]
.	.	.[Punc]
Njengobe	njengobe	njengobe[Adv]
kusetjentiswa	ku-setjentis-w-a	ku[SC15]-setjentis[VRoot]-w[PassExt]-a[VerbTerm]
kakhulu	ka-khulu	ka[AdvPre]-khulu[AdjStem]
kwekwelashwa	kwe-kwe-lash-w-a	kwe[PossConc15]-kwe[BPre15]-lash[VRoot]-w[PassExt]-a[VerbTerm]
kwangasese	kwa-nga-sese	kwa[PossConc15]-nga[Pot]-sese[Adv]
,	,	,[Punc]
lokukhokhelwa	lo-kukhokhelwa	lo[Dem3][Pos1]-kukhokhelwa[NStem]
basebentisi	ba-sebentisi	ba[BPre2]-sebentisi[NStem]
nobe	nobe	nobe[Conj]
ngumshwalense	ngu-m-shwalense	ngu[CopPre]-m[BPre3]-shwalense[NStem]
wetemphilo	we-te-m-philo	we[PossConc1a]-te[BPre8]-m[BPre3]-philo[NStem]
,	,	,[Punc]
kuyincenye	ku-yi-i-ncenye	ku[BPre15]-yi[CopPre]-i[NPrePre9]-ncenye[NStem]
yesisombululo	ye-isisombululo	ye[PossConc4]-isisombululo[NStem]
,	,	,[Punc]
kepha	kepha	kepha[Conj]
akungeni	aku-ngen-i	aku[NegPre]-ngen[VRoot]-i[VerbTerm]
endzaweni	e-n-dzawo-ini	e[LocPre]-n[NPre9]-dzawo[NStem]-ini[LocSuf]
yekwenta	ya-ku-ent-a	ya[PossConc9]-ku[OC15]-ent[VRoot]-a[VerbTerm]
ncono	ncono	ncono[NStem]
temphilo	te-mphilo	te[PossConc8]-mphilo[NStem]
tesive	ta-si-ve	ta[PossConc10]-si[BPre7]-ve[NStem]
.	.	.[Punc]
Umtamo	u-mu-tamo	u[NPrePre3]-mu[BPre3]-tamo[NStem]
wemphandze	we-m-phandz-e	we[PossConc3]-m[BPre3]-phandz[Intrans]-e[VerbTerm]
neligatja	ne-li-gatj-a	ne[AdvPre]-li[SC5]-gatj[VRoot]-a[VerbTerm]
kute	kute	kute[Conj]
kwentiwe	ku-ent-iw-e	ku[SC15]-ent[VRoot]-iw[PassExt]-e[VerbTerm]
ncono	ncono	ncono[NStem]
lizinga	li-zinga	li[BPre5]-zinga[NStem]
lekunakekela	leku-nakekela	leku[RelConc15]-nakekela[NStem]
uyadzingeka	u-ya-dzing-ek-a	u[SC1a]-ya[Pres]-dzing[VRoot]-ek[NPas]-a[VerbTerm]
,	,	,[Punc]
ikakhulukati	i-ka-khulukati	i[BPre9]-ka[AdvPre]-khulukati[Adv]
ezingeni	e-li-zinga-ini	e[LocPre]-li[BPre5]-zinga[NStem]-ini[LocSuf]
leliphasi	leli-phasi	leli[RelConc5]-phasi[NStem]
.	.	.[Punc]
Bani	ba-ni	ba[SC2]-ni[Interrog]
nesiciniseko	na-si-ciniseko	na[AdvPre]-si[BPre7]-ciniseko[NStem]
sekubikwa	se-ku-bik-w-a	se[PossConc7]-ku[BPre15]-bik[VRoot]-w[PassExt]-a[VerbTerm]
kwetimphendvulo	kwe-ti-m-phendvulo	kwe[PossConc15]-ti[NPre10]-m[BPre3]-phendvulo[NStem]
tekubonisana	te-ku-bonisan-a	te[PossConc10]-ku[BPre15]-bonisan[VRoot]-a[VerbTerm]
emuva	e-mu-va	e[LocPre]-mu[BPre3]-va[Adv]
kumkhandlu	ku-mu-khandlu	ku[LocPre]-mu[BPre3]-khandlu[NStem]
.	.	.[Punc]
Umsebenti	u-mu-sebenti	u[NPrePre3]-mu[BPre3]-sebenti[NStem]
wemakomidi	wa-e-ma-komidi	wa[PossConc3]-e[NPrePre6]-ma[BPre6]-komidi[NStem]
emawadi	e-ma-wadi	e[NPrePre6]-ma[BPre6]-wadi[NStem]
kucinisekisa	ku-cinisek-is-a	ku[BPre15]-cinisek[VRoot]-is[CausExt]-a[VerbTerm]
kutsi	kutsi	kutsi[Conj]
labo	la-bo	la[PossConc5]-bo[PronStem2]
labatsintsekako	laba-tsints-ek-a-ko	laba[RelConc2]-tsints[VRoot]-ek[NeutExt]-a[VerbTerm]-ko[RelSuf]
ekuhleleni	e-ku-hlela-ini	e[LocPre]-ku[BPre15]-hlela[NStem]-ini[LocSuf]
kwemklamo	kwe-m-klamo	kwe[PossConc15]-m[NPre3]-klamo[NStem]
batsintsana	ba-tsints-an-a	ba[SC2]-tsints[VRoot]-an[RecipExt]-a[VerbTerm]
nemmango	na-u-m-mango	na[AdvPre]-u[NPrePre1a]-m[BPre1a]-mango[NStem]
bese	bese	bese[Conj]
bacinisekisa	ba-cinis-ek-is-a	ba[SC2]-cinis[VRoot]-ek[NeutExt]-is[CausExt]-a[VerbTerm]
kutsi	kutsi	kutsi[Conj]
ummango	u-mu-mango	u[NPrePre3]-mu[BPre3]-mango[NStem]
ufaka	u-fak-a	u[SC3]-fak[VRoot]-a[VerbTerm]
sandla	si-andla	si[NPre7]-andla[NStem]
ngalokugcwele	nga-loku-gcwale	nga[AdvPre]-loku[RelConc15]-gcwale[NStem]
kulomklamo	ku-lo-m-klamo	ku[LocPre]-lo[Dem3][Pos1]-m[BPre3]-klamo[NStem]
.	.	.[Punc]
Kucondzisisa	ku-condz-isis-a	ku[BPre15]-condz[VRoot]-isis[IntensExt]-a[VerbTerm]
nekupopola	na-ku-popol-a	na[AdvPre]-ku[OC15]-popol[VRoot]-a[VerbTerm]
-	-	-[Punc]
injongo	i-n-jongo	i[NPrePre9]-n[BPre9]-jongo[NStem]
yalesigaba	ya-lesi-gaba	ya[PossConc9]-lesi[Dem7][Pos1]-gaba[NStem]
kwakhela	ku-akh-el-a	ku[BPre15]-akh[VRoot]-el[ApplExt]-a[VerbTerm]
ematfuba	e-ma-tfuba	e[NPrePre6]-ma[BPre6]-tfuba[NStem]
onkhe	o-nkhe	o[QuantConc6]-nkhe[QuantStem]
emacembu	e-ma-cembu	e[NPrePre6]-ma[BPre6]-cembu[NStem]
'	'	'[Punc]
kutsi	kutsi	kutsi[Conj]
alalelwe	a-lalel-w-e	a[SC6]-lalel[VRoot]-w[PassExt]-e[VerbTerm]
'	'	'[Punc]
nekuwavumela	na-ku-wa-vum-el-a	na[AdvPre]-ku[SC15]-wa[OC6]-vum[VRoot]-el[ApplExt]-a[VerbTerm]
abeke	a-bek-e	a[SC6]-bek[VRoot]-e[VerbTerm]
tinkinga	tin-kinga	tin[BPre10]-kinga[NStem]
tawo	ta-wo	ta[PossConc10]-wo[PronStem6]
.	.	.[Punc]
Licembu	li-cembu	li[BPre5]-cembu[NStem]
ngalinye	nga-li-nye	nga[AdvPre]-li[AdjPref5]-nye[AdjStem]
/	/	/[Punc]
nobe	nobe	nobe[Conj]
umuntfu	u-mu-ntfu	u[NPrePre1]-mu[BPre1]-ntfu[NStem]
unelitfuba	u-na-li-tfuba	u[NPrePre1]-na[AdvPre]-li[BPre5]-tfuba[NStem]
lekuchaza	la-ku-chaz-a	la[PossConc5]-ku[OC15]-chaz[VRoot]-a[VerbTerm]
simo	si-mo	si[BPre7]-mo[NStem]
.	.	.[Punc]
Emva	emva	emva[Adv]
kwekutsi	kwekutsi	kwekutsi[Conj]
ngalinye	nga-li-nye	nga[AdvPre]-li[AdjPref5]-nye[AdjStem]
licembu	li-cembu	li[BPre5]-cembu[NStem]
lichaze	li-chaz-e	li[SC5]-chaz[VRoot]-e[VerbTerm]
simo	si-mo	si[BPre7]-mo[NStem]
sabo	sa-bo	sa[PossConc7]-bo[PronStem2]
,	,	,[Punc]
umehluleli	u-mu-ehluleli	u[NPrePre1]-mu[BPre1]-ehluleli[NStem]
uyafinyeta	u-ya-finyet-a	u[SC1]-ya[Pres]-finyet[VRoot]-a[VerbTerm]
emaciniso	e-ma-ciniso	e[NPrePre6]-ma[BPre6]-ciniso[NStem]
ahlole	a-hlol-e	a[SC6]-hlol[VRoot]-e[VerbTerm]
nemacembu	ne-ma-cembu	ne[AdvPre]-ma[BPre6]-cembu[NStem]
kutsi	kutsi	kutsi[Conj]
uvile	u-v-ile	u[SC1]-v[VRoot]-ile[Perf]
kutsi	kutsi	kutsi[Conj]
emacembu	e-ma-cembu	e[NPrePre6]-ma[BPre6]-cembu[NStem]
atsini	a-tsini	a[SC6]-tsini[Interrog]
.	.	.[Punc]
Emacembu	e-ma-cembu	e[NPrePre6]-ma[BPre6]-cembu[NStem]
ayavumelwana	a-ya-vum-el-w-an-a	a[SC6]-ya[Pres]-vum[VRoot]-el[ApplExt]-w[PassExt]-an[RecipExt]-a[VerbTerm]
ngalokudzinga	nga-loku-dzinga	nga[AdvPre]-loku[RelConc15]-dzinga[NStem]
kusonjululwa	ku-sombulul-w-a	ku[BPre15]-sombulul[VRoot]-w[PassExt]-a[VerbTerm]
,	,	,[Punc]
bente	ba-ent-e	ba[SC2]-ent[VRoot]-e[VerbTerm]
simondzawo	si-mondzawo	si[BPre7]-mondzawo[NStem]
lesivumela	lesi-vum-el-a	lesi[RelConc7]-vum[VRoot]-el[ApplExt]-a[VerbTerm]
kusombulula	ku-sombulul-a	ku[BPre15]-sombulul[VRoot]-a[VerbTerm]
tinkinga	tin-kinga	tin[BPre10]-kinga[NStem]
.	.	.[Punc]
Loku	loku	loku[Dem15][Pos1]
kungadzinga	ku-nga-dzing-a	ku[SC15]-nga[Pot]-dzing[VRoot]-a[VerbTerm]
kutsi	kutsi	kutsi[Conj]
labachubisifundvo	laba-chubisifundvo	laba[RelConc2]-chubisifundvo[NStem]
beCBP	ba-CBP	ba[PossConc2]-CBP[Abbr]
babambe	ba-bamb-e	ba[SC2]-bamb[VRoot]-e[VerbTerm]
imihlangano	i-mi-hlangano	i[NPrePre4]-mi[BPre4]-hlangano[NStem]
lembalwa	le-mbalwa	le[RelConc4]-mbalwa[RelStem]
namasipala	na-masipala	na[AdvPre]-masipala[NStem]
kusenesikhatsi	ku-sa-na-si-khatsi	ku[BPre15]-sa[Pro]-na[AdvPre]-si[BPre7]-khatsi[NStem]
kute	kute	kute[Conj]
kutovunyelanwa	ku-to-vum-el-an-w-a	ku[SC15]-to[Fut]-vum[VRoot]-el[ApplExt]-an[RecipExt]-w[PassExt]-a[VerbTerm]
kuphindze	ku-phindz-e	ku[SC15]-phindz[VRoot]-e[VerbTerm]
kubonisanwe	ku-bon-is-an-w-e	ku[SC15]-bon[VRoot]-is[CausExt]-an[RecipExt]-w[PassExt]-e[VerbTerm]
ngalemininingwane	nga-le-mi-niningwane	nga[AdvPre]-le[Dem4][Pos1]-mi[BPre4]-niningwane[NStem]
lengenhla	le-nge-nhla	le[PossConc5]-nge[AdvPre]-nhla[Adv]
.	.	.[Punc]
Sinyatselo	si-nyatselo	si[BPre7]-nyatselo[NStem]
3	3	3[Num]
:	:	:[Punc]
Ngabe	ngabe	ngabe[Conj]
yini	yini	yini[Interrog]
lebalulekile	le-balulek-ile	le[RelConc9]-balulek[VRoot]-ile[Perf]
ngesimo	nge-si-mo	nge[AdvPre]-si[NPre7]-mo[NStem]
sasemmangweni	sa-s-e-u-mu-mango-ini	sa[PossConc7]-s[PreLoc-s]-e[LocPre]-u[NPrePre3]-mu[BPre3]-mango[NStem]-ini[LocSuf]
wakitsi	wakitsi	wakitsi[NStem]
?	?	?[Punc]
INHLOSONCHANTI	i-nhlosonchanti	i[BPre4]-nhlosonchanti[NStem]
YAHULUMENDE	ya-hulumende	ya[PossConc9]-hulumende[NStem]
NGULENA	ngu-lena	ngu[CopPre]-lena[NStem]
:	:	:[Punc]
'	'	'[Punc]
kwakhiwa	ku-akh-iw-a	ku[BPre15]-akh[VRoot]-iw[PassExt]-a[VerbTerm]
kwekutfulwa	kwa-ku-tful-w-a	kwa[PossConc15]-ku[OC15]-tful[VRoot]-w[PassExt]-a[VerbTerm]
kwetinsita	kwe-tin-sita	kwe[PossConc15]-tin[BPre10]-sita[NStem]
lokugcile	loku-gcil-e	loku[RelConc15]-gcil[VRoot]-e[VerbTerm]
nalokuholwa	na-loku-hol-w-a	na[AdvPre]-loku[RelConc15]-hol[VRoot]-w[PassExt]-a[VerbTerm]
ngummango	ngu-u-mu-mango	ngu[CopPre]-u[NPrePre3]-mu[BPre3]-mango[NStem]
,	,	,[Punc]
lokunekulinganisa	loku-na-ku-linganis-a	loku[RelConc15]-na[AdvPre]-ku[OC15]-linganis[VRoot]-a[VerbTerm]
,	,	,[Punc]
izinga	i-li-zinga	i[NPrePre5]-li[BPre5]-zinga[NStem]
lelisetulu	leli-s-e-tulu	leli[RelConc5]-s[PreLoc-s]-e[LocPre]-tulu[Adv]
,	,	,[Punc]
lokubakatako	loku-bakat-a-ko	loku[RelConc15]-bakat[VRoot]-a[VerbTerm]-ko[RelSuf]
nendlela	na-n-dlela	na[AdvPre]-n[BPre9]-dlela[NStem]
yekutiphatsa	ya-ku-ti-phats-a	ya[PossConc9]-ku[OC15]-ti[ReflPre]-phats[VRoot]-a[VerbTerm]
lecinile	le-cin-ile	le[RelConc9]-cin[VRoot]-ile[Perf]
,	,	,[Punc]
kuhlela	ku-hlel-a	ku[BPre15]-hlel[VRoot]-a[VerbTerm]
lokuhle	loku-hle	loku[AdjPref15]-hle[AdjStem]
kanye	kanye	kanye[Conj]
nekwetfulwa	na-kwe-tful-w-a	na[AdvPre]-kwe[BPre15]-tful[VRoot]-w[PassExt]-a[VerbTerm]
kwetinsita	kwe-tin-sita	kwe[PossConc15]-tin[BPre10]-sita[NStem]
lokusezingeni	loku-s-e-zinga-ini	loku[RelConc15]-s[PreLoc-s]-e[LocPre]-zinga[NStem]-ini[LocSuf]
lelisetulu	leli-s-e-tulu	leli[RelConc5]-s[PreLoc-s]-e[LocPre]-tulu[Adv]
'	'	'[Punc]
.	.	.[Punc]
Bahlali	ba-hlali	ba[BPre2]-hlali[NStem]
banesibopho	ba-na-si-bopho	ba[BPre2]-na[AdvPre]-si[BPre7]-bopho[NStem]
sekukhuta	se-ku-khut-a	se[PossConc7]-ku[OC15]-khut[Intrans]-a[VerbTerm]
baholi	ba-holi	ba[BPre2]-holi[NStem]
ekutsatseni	e-ku-tsats-a-ini	e[LocPre]-ku[BPre15]-tsats[VRoot]-a[VerbTerm]-ini[LocSuf]
tincumo	ti-ncumo	ti[BPre8]-ncumo[NStem]
tencumo	t-e-incumo	t[PossConc8]-e[LocPre]-incumo[NStem]
letingakacatjangwa	leti-nga-ka-catjang-w-a	leti[RelConc10]-nga[AdvPre]-ka[ExclNeg]-catjang[VRoot]-w[PassExt]-a[VerbTerm]
kahle	ka-hle	ka[AdvPre]-hle[AdjStem]
letingabhekeli	leti-nga-bhek-el-i	leti[RelConc10]-nga[NegPre]-bhek[VRoot]-el[ApplExt]-i[VerbTerm]
sikhatsi	si-khatsi	si[BPre7]-khatsi[NStem]
lesidze	lesi-dze	lesi[AdjPref7]-dze[AdjStem]
netekutidvumisa	ne-te-ku-ti-dvumis-a	ne[AdvPre]-te[PossConc8]-ku[BPre15]-ti[SC8]-dvumis[VRoot]-a[VerbTerm]
.	.	.[Punc]
Kukhulumisana	ku-khulum-is-an-a	ku[BPre15]-khulum[VRoot]-is[CausExt]-an[RecipExt]-a[VerbTerm]
kahle	ka-hle	ka[AdvPre]-hle[AdjStem]
nesive	ne-si-ve	ne[AdvPre]-si[BPre9]-ve[NStem]
kanye	kanye	kanye[Adv]
nelisiko	ne-li-siko	ne[AdvPre]-li[BPre5]-siko[NStem]
lekushuca	la-ku-shuc-a	la[PossConc6]-ku[OC15]-shuc[VRoot]-a[VerbTerm]
ngekuthula	nge-ku-thul-a	nge[AdvPre]-ku[SC15]-thul[VRoot]-a[VerbTerm]
kutawufaka	ku-tawu-fak-a	ku[SC15]-tawu[Fut]-fak[VRoot]-a[VerbTerm]
sandla	si-andla	si[NPre7]-andla[NStem]
ekuvisiseni	e-ku-(i)v-isis-eni	e[LocPre]-ku[BPre15]-(i)v[VRoot]-isis[IntensExt]-eni[LocSuf]
lokujulile	loku-jul-ile	loku[RelConc15]-jul[VRoot]-ile[Perf]
kwetinsayeya	kwe-tin-sayeya	kwe[PossConc15]-tin[BPre10]-sayeya[NStem]
letibukene	leti-buk-an-ile	leti[RelConc10]-buk[VRoot]-an[RecipExt]-ile[Perf]
nemimango	ne-mi-mango	ne[AdvPre]-mi[BPre4]-mango[NStem]
kuphindze	ku-phindz-e	ku[SC15]-phindz[VRoot]-e[VerbTerm]
kucinise	ku-cinis-a	ku[SC15]-cinis[VRoot]-a[VerbTerm]
kutiphendvulela	ku-ti-phendvul-el-a	ku[SC15]-ti[OC10]-phendvul[VRoot]-el[ApplExt]-a[VerbTerm]
phakatsi	li-phakatsi	li[BPre5]-phakatsi[NStem]
kwetikhulu	kwe-ti-khulu	kwe[PossConc15]-ti[BPre10]-khulu[Adv]
ltikhetsiwe	l-ti-khets-iw-e	l[SC9]-ti[OC8]-khets[VRoot]-iw[PassExt]-e[VerbTerm]
.	.	.[Punc]
Kwenta	ku-ent-a	ku[BPre15]-ent[VRoot]-a[VerbTerm]
sibonelo	si-bonelo	si[BPre7]-bonelo[NStem]
,	,	,[Punc]
uma	uma	uma[Conj]
ngabe	ngabe	ngabe[Adv]
imiphumela	i-mi-phumela	i[NPrePre4]-mi[BPre4]-phumela[NStem]
yekufundza	ye-ku-fundz-a	ye[PossConc9]-ku[OC15]-fundz[VRoot]-a[VerbTerm]
esikolweni	esi-kolo-ini	esi[PossConc7]-kolo[NStem]-ini[LocSuf]
ingaphasi	i-nga-phasi	i[BPre4]-nga[Pot]-phasi[NStem]
kwaloko	kwa-loko	kwa[PossConc15]-loko[Dem15][Pos2]
lokulindzelwe	loku-lindz-el-w-e	loku[RelConc15]-lindz[VRoot]-el[ApplExt]-w[PassExt]-e[VerbTerm]
,	,	,[Punc]
ummango	u-mu-mango	u[NPrePre3]-mu[BPre3]-mango[NStem]
ungasita	u-nga-sita	u[NPrePre1a]-nga[Pot]-sita[NStem]
kulungisa	ku-lung-is-a	ku[BPre15]-lung[VRoot]-is[CausExt]-a[VerbTerm]
lesimo	le-simo	le[Dem9][Pos1]-simo[NStem]
ngekucinisa	nge-ku-cinis-a	nge[AdvPre]-ku[OC15]-cinis[VRoot]-a[VerbTerm]
buphatsi	bu-phatsi	bu[BPre14]-phatsi[NStem]
besikolo	be-i-si-kolo	be[PossConc2]-i[NPrePre7]-si[BPre7]-kolo[NStem]
,	,	,[Punc]
kucinisekisa	ku-cinisek-is-a	ku[BPre15]-cinisek[VRoot]-is[CausExt]-a[VerbTerm]
kutsi	kutsi	kutsi[Conj]
bafundzi	ba-fundzi	ba[BPre2]-fundzi[NStem]
nabothishela	na-bo-thishela	na[AdvPre]-bo[BPre2a]-thishela[NStem]
