word	seg	parse
nto	n-to	n[BPre9]-to[NStem]
inokusetyenziswa	i-na-u-ku-sebenz-is-w-a	i[SC9]-na[AdvPre]-u[NPrePre15]-ku[BPre15]-sebenz[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]
endaweni	e-i-n-dawo-ini	e[LocPre]-i[NPrePre9]-n[BPre9]-dawo[NStem]-ini[LocSuf]
yokuphuculwa	ya-u-ku-phucul-w-a	ya[PossConc9]-u[NPrePre15]-ku[BPre15]-phucul[VRoot]-w[PassExt]-a[VerbTerm]
kokhathalelo	kwa-u-(lu)-khathalelo	kwa[PossConc15]-u[NPrePre11]-(lu)[BPre11]-khathalelo[NStem]
lwempilo	lwa-i-m-philo	lwa[PossConc11]-i[NPrePre9]-m[BPre9]-philo[NStem]
yoluntu	ya-u-lu-ntu	ya[PossConc9]-u[NPrePre11]-lu[BPre11]-ntu[NStem]
.	.	.[Punc]
Umzamo	u-m-zamo	u[NPrePre3]-m[BPre3]-zamo[NStem]
wokujonga	wa-u-ku-jong-a	wa[PossConc3]-u[NPrePre15]-ku[BPre15]-jong[VRoot]-a[VerbTerm]
unobangela	u-nobangela	u[NPrePre1a]-nobangela[NStem]
nesiphumo	na-i-si-phumo	na[AdvPre]-i[NPrePre7]-si[BPre7]-phumo[NStem]
ekuphuculeni	e-u-ku-phucul-a-ini	e[LocPre]-u[NPrePre15]-ku[BPre15]-phucul[VRoot]-a[VerbTerm]-ini[LocSuf]
ubulunga	u-bu-lunga	u[NPrePre14]-bu[BPre14]-lunga[NStem]
bokhathalelo	ba-u-(lu)-khathalelo	ba[PossConc14]-u[NPrePre11]-(lu)[BPre11]-khathalelo[NStem]
uyafuneka	u-ya-funek-a	u[SC3]-ya[Pres]-funek[VRoot]-a[VerbTerm]
,	,	,[Punc]
ingakumbi	i-ngakumbi	i[SC9]-ngakumbi[Adv]
kumgangatho	ku-u-m-gangatho	ku[LocPre]-u[NPrePre3]-m[BPre3]-gangatho[NStem]
wokuqala	wa-u-ku-qal-a	wa[PossConc3]-u[NPrePre15]-ku[BPre15]-qal[VRoot]-a[VerbTerm]
.	.	.[Punc]
Aqinisekise	a-qinisek-is-e	a[SC6]-qinisek[VRoot]-is[CausExt]-e[VerbTerm]
ukuba	ukuba	ukuba[Conj]
inkxalabo	i-n-kxalabo	i[NPrePre9]-n[BPre9]-kxalabo[NStem]
yoluntu	ya-u-lu-ntu	ya[PossConc9]-u[NPrePre11]-lu[BPre11]-ntu[NStem]
kummandla	ku-u-m-mandla	ku[LocPre]-u[NPrePre3]-m[BPre3]-mandla[NStem]
iviwe	i-v-iw-e	i[SC9]-v[VRoot]-iw[PassExt]-e[VerbTerm]
.	.	.[Punc]
Inxaxheba	i-n-xaxheba	i[NPrePre9]-n[BPre9]-xaxheba[NStem]
yeKomiti	ya-i-komiti	ya[PossConc9]-i[NPrePre9]-komiti[NStem]
yeWadi	ya-i-wadi	ya[PossConc4]-i[NPrePre9]-wadi[NStem]
kukuqinisekisa	ku-u-ku-qinisek-is-a	ku[SC15]-u[NPrePre15]-ku[BPre15]-qinisek[VRoot]-is[CausExt]-a[VerbTerm]
ukuba	ukuba	ukuba[Conj]
abo	abo	abo[Dem2][Pos2]
banoxanduva	ba-na-u-(lu)-xanduva	ba[RelConc15]-na[CopPre]-u[NPrePre11]-(lu)[BPre11]-xanduva[NStem]
lokuqulunqa	la-u-ku-qulunq-a	la[PossConc5]-u[NPrePre15]-ku[BPre15]-qulunq[VRoot]-a[VerbTerm]
isicwangciso	i-si-cwangciso	i[NPrePre7]-si[BPre7]-cwangciso[NStem]
bayababandakanya	ba-ya-ba-bandakany-a	ba[SC2]-ya[Pres]-ba[OC2]-bandakany[VRoot]-a[VerbTerm]
abahlali	a-ba-hlali	a[NPrePre2]-ba[BPre2]-hlali[NStem]
,	,	,[Punc]
baqinisekise	ba-qinisek-is-e	ba[SC2]-qinisek[VRoot]-is[CausExt]-e[VerbTerm]
kananjalo	ka-na-njalo	ka[AdvPre]-na[CopPre]-njalo[Adv]
ukuba	ukuba	ukuba[Conj]
abahlali	a-ba-hlali	a[NPrePre2]-ba[BPre2]-hlali[NStem]
bayithatha	ba-yi-thath-a	ba[SC2]-yi[OC9]-thath[VRoot]-a[VerbTerm]
ngokupheleleyo	nga-oku-phelel-e-yo	nga[AdvPre]-oku[RelConc15]-phelel[VRoot]-e[VerbTerm]-yo[RelSuf]
inxaxheba	i-n-xaxheba	i[NPrePre9]-n[BPre9]-xaxheba[NStem]
kwiprojekthi	ku-i-projekthi	ku[LocPre]-i[NPrePre9]-projekthi[NStem]
.	.	.[Punc]
Ukuqonda	u-ku-qond-a	u[NPrePre15]-ku[BPre15]-qond[VRoot]-a[VerbTerm]
noXilongo	na-u-xilongo	na[AdvPre]-u[NPrePre11]-xilongo[NStem]
-	-	-[Punc]
injongo	i-n-jongo	i[NPrePre9]-n[BPre9]-jongo[NStem]
yalo	ya-lo	ya[PossConc9]-lo[PronStem1]
mgangatho	m-gangatho	m[BPre3]-gangatho[NStem]
kukuyila	ku-ku-yil-a	ku[SC15]-ku[BPre15]-yil[VRoot]-a[VerbTerm]
ithuba	i-(li)-thuba	i[NPrePre5]-(li)[BPre5]-thuba[NStem]
lamaqela	la-ma-qela	la[PossConc5]-ma[BPre6]-qela[NStem]
ewonke	e-wo-nke	e[SC6]-wo[QuantConc6]-nke[QuantStem]
ukuba	ukuba	ukuba[Conj]
'	'	'[Punc]
aviwe	a-v-iw-e	a[SC6]-v[VRoot]-iw[PassExt]-e[VerbTerm]
'	'	'[Punc]
nokuwavumela	na-u-ku-wa-vum-el-a	na[AdvPre]-u[NPrePre15]-ku[BPre15]-wa[OC6]-vum[VRoot]-el[ApplExt]-a[VerbTerm]
ukuba	ukuba	ukuba[Conj]
achaze	a-chaz-e	a[SC6]-chaz[VRoot]-e[VerbTerm]
iimeko	i-(z)i-meko	i[NPrePre10]-(z)i[BPre10]-meko[NStem]
zawo	za-wo	za[PossConc10]-wo[PronStem3]
.	.	.[Punc]
Iqela	i-(li)-qela	i[NPrePre5]-(li)[BPre5]-qela[NStem]
/	/	/[Punc]
umntu	u-m-ntu	u[NPrePre1]-m[BPre1]-ntu[NStem]
ngamnye	nga-m-nye	nga[AdvPre]-m[EnumConc1a]-nye[EnumStem]
unethuba	u-na-i-thuba	u[CopPre]-na[CopPre]-i[NPrePre5]-thuba[NStem]
lokuchaza	la-u-ku-chaz-a	la[PossConc5]-u[NPrePre15]-ku[BPre15]-chaz[VRoot]-a[VerbTerm]
imeko	i-meko	i[NPrePre9]-meko[NStem]
yakhe	ya-khe	ya[PossConc9]-khe[PossPron]
.	.	.[Punc]
Emva	e-u-m-va	e[LocPre]-u[NPrePre3]-m[BPre3]-va[NStem]
kokuba	kwa-ukuba	kwa[PossConc15]-ukuba[Conj]
iqela	i-(li)-qela	i[NPrePre5]-(li)[BPre5]-qela[NStem]
ngalinye	nga-li-nye	nga[AdvPre]-li[EnumConc5]-nye[EnumStem]
lichaze	li-chaz-e	li[SC5]-chaz[VRoot]-e[VerbTerm]
imeko	i-meko	i[NPrePre9]-meko[NStem]
yalo	ya-lo	ya[PossConc9]-lo[Dem5][Pos1]
,	,	,[Punc]
umxolelanisi	u-m-xolelanisi	u[NPrePre1]-m[BPre1]-xolelanisi[NStem]
ushwankathela	u-shwankathel-a	u[SC1]-shwankathel[VRoot]-a[VerbTerm]
imiba	i-mi-ba	i[NPrePre4]-mi[BPre4]-ba[NStem]
evelisiweyo	e-vel-is-iw-e-yo	e[RelConc4]-vel[VRoot]-is[CausExt]-iw[PassExt]-e[VerbTerm]-yo[RelSuf]
aze	a-ze	a[SC6]-ze[AuxVStem]
aqinisekise	a-qinisek-is-e	a[SC6]-qinisek[VRoot]-is[CausExt]-e[VerbTerm]
kumaqela	ku-ma-qela	ku[LocPre]-ma[BPre6]-qela[NStem]
ukuba	ukuba	ukuba[Conj]
ukuvile	u-ku-v-il-e	u[NPrePre15]-ku[BPre15]-v[VRoot]-il[Perf]-e[VerbTerm]
akuchazileyo	a-ku-chaz-il-e-yo	a[RelConc6]-ku[BPre15]-chaz[VRoot]-il[Perf]-e[VerbTerm]-yo[RelSuf]
.	.	.[Punc]
Amaqela	a-ma-qela	a[NPrePre6]-ma[BPre6]-qela[NStem]
ayavumelana	a-ya-vumel-an-a	a[RelConc6]-ya[Pres]-vumel[VRoot]-an[RecipExt]-a[VerbTerm]
ngemiba	nga-i-mi-ba	nga[AdvPre]-i[NPrePre4]-mi[BPre4]-ba[NStem]
ekufuneka	e-ku-funek-a	e[RelConc9]-ku[SC15]-funek[VRoot]-a[VerbTerm]
isonjululwe	i-sombulul-w-e	i[SC9]-sombulul[VRoot]-w[PassExt]-e[VerbTerm]
aze	a-ze	a[SC6]-ze[AuxVStem]
ayile	a-yi-l-e	a[SC6]-yi[OC9]-l[VRoot]-e[VerbTerm]
indawo	i-n-dawo	i[NPrePre9]-n[BPre9]-dawo[NStem]
efanelekileyo	e-fanel-ek-il-e-yo	e[RelConc9]-fanel[VRoot]-ek[NeutExt]-il[Perf]-e[VerbTerm]-yo[RelSuf]
yokusombulula	ya-u-ku-sombulul-a	ya[PossConc9]-u[NPrePre15]-ku[BPre15]-sombulul[VRoot]-a[VerbTerm]
iingxaki	i-(z)in-gxaki	i[NPrePre10]-(z)in[BPre10]-gxaki[NStem]
.	.	.[Punc]
Oku	oku	oku[Dem15][Pos1]
kunokufuna	ku-na-u-ku-fun-a	ku[SC15]-na[AdvPre]-u[NPrePre15]-ku[BPre15]-fun[VRoot]-a[VerbTerm]
ababhexeshi	a-ba-bhexeshi	a[NPrePre2]-ba[BPre2]-bhexeshi[NStem]
be-CBP	ba-i-CBP	ba[PossConc2]-i[NPrePre9]-CBP[Abbr]
ukuba	ukuba	ukuba[Conj]
babambe	ba-bamb-e	ba[SC2]-bamb[VRoot]-e[VerbTerm]
iintlanganiso	i-(z)in-tlanganiso	i[NPrePre10]-(z)in[BPre10]-tlanganiso[NStem]
eziliqela	ezi-li-qela	ezi[RelConc10]-li[CopPre]-qela[NStem]
nomasipala	na-u-masipala	na[AdvPre]-u[NPrePre1a]-masipala[NStem]
kwangethuba	kwa-nga-i-(li)-thuba	kwa[AdvPre]-nga[AdvPre]-i[NPrePre5]-(li)[BPre5]-thuba[NStem]
ukuze	ukuze	ukuze[Conj]
bavumelane	ba-vumel-an-e	ba[SC2]-vumel[VRoot]-an[RecipExt]-e[VerbTerm]
kwaye	kwaye	kwaye[Conj]
babambe	ba-bamb-e	ba[SC2]-bamb[VRoot]-e[VerbTerm]
udliwano-ndlebe	u-dliwano-n-dlebe	u[NPrePre11]-dliwano[NStem]-n[BPre9]-dlebe[NStem]
ngolwazi	nga-u-lu-azi	nga[AdvPre]-u[NPrePre11]-lu[BPre11]-azi[NStem]
olungasentla	olu-nga-s-e-ntla	olu[RelConc11]-nga[AdvPre]-s[PreLoc-s]-e[LocPre]-ntla[Adv]
.	.	.[Punc]
Ngoobani	ng-oo-bani	ng[CopPre]-oo[NPrePre2a]-bani[Interrog]
abahlali	a-ba-hlali	a[NPrePre2]-ba[BPre2]-hlali[NStem]
kwaye	kwaye	kwaye[Conj]
ziintoni	z-i-(z)in-to-ni	z[CopPre]-i[NPrePre10]-(z)in[BPre10]-to[NStem]-ni[InterrogSuf]
iimpiliso	i-(z)im-piliso	i[NPrePre10]-(z)im[BPre10]-piliso[NStem]
zabo	za-bo	za[PossConc10]-bo[PronStem2]
?	?	?[Punc]
'	'	'[Punc]
Ababhexeshi	a-ba-bhexeshi	a[NPrePre2]-ba[BPre2]-bhexeshi[NStem]
'	'	'[Punc]
mabafumane	ma-ba-fuman-e	ma[ImpPre]-ba[SC2]-fuman[VRoot]-e[VerbTerm]
olu	olu	olu[Dem11][Pos1]
lwazi	lu-azi	lu[BPre11]-azi[NStem]
kwiqela	ku-i-(li)-qela	ku[LocPre]-i[NPrePre5]-(li)[BPre5]-qela[NStem]
labo	la-bo	la[PossConc5]-bo[PronStem2]
baze	ba-ze	ba[SC2]-ze[AuxVStem]
balubhale	ba-lu-bhal-e	ba[SC2]-lu[OC11]-bhal[VRoot]-e[VerbTerm]
phantsi	phantsi	phantsi[Adv]
.	.	.[Punc]
Iqela	i-(li)-qela	i[NPrePre5]-(li)[BPre5]-qela[NStem]
malichaze	ma-li-chaz-e	ma[ImpPre]-li[SC5]-chaz[VRoot]-e[VerbTerm]
iqela	i-(li)-qela	i[NPrePre5]-(li)[BPre5]-qela[NStem]
lalo	la-lo	la[PossConc5]-lo[PronStem5]
,	,	,[Punc]
likhumbule	li-khumbul-e	li[SC5]-khumbul[VRoot]-e[VerbTerm]
inani	i-(li)-nani	i[NPrePre5]-(li)[BPre5]-nani[NStem]
labantu	la-a-ba-ntu	la[PossConc5]-a[NPrePre2]-ba[BPre2]-ntu[NStem]
kwiqela	ku-i-(li)-qela	ku[LocPre]-i[NPrePre5]-(li)[BPre5]-qela[NStem]
lalo	la-lo	la[PossConc5]-lo[PronStem5]
,	,	,[Punc]
nokuba	na-ukuba	na[AdvPre]-ukuba[Conj]
baqeshiwe	ba-qesh-iw-e	ba[SC2]-qesh[VRoot]-iw[PassExt]-e[VerbTerm]
na	na	na[Interrog]
kwaye	kwaye	kwaye[Conj]
basebenza	ba-sebenz-a	ba[SC2]-sebenz[VRoot]-a[VerbTerm]
ntoni	ntoni	ntoni[Interrog]
,	,	,[Punc]
ukuba	ukuba	ukuba[Conj]
akunjalo	a-ku-njalo	a[NegPre]-ku[CopPre]-njalo[Adv]
bangaphi	ba-ngaphi	ba[CopPre]-ngaphi[AdjStem]
abangaphangeliyo	aba-nga-phangel-i-yo	aba[RelConc2]-nga[NegPre]-phangel[VRoot]-i[VerbTerm]-yo[RelSuf]
,	,	,[Punc]
isakhiwo	i-si-akhiwo	i[NPrePre7]-si[BPre7]-akhiwo[NStem]
sabantu	sa-a-ba-ntu	sa[PossConc7]-a[NPrePre2]-ba[BPre2]-ntu[NStem]
beentlanga	ba-i-(z)in-tlanga	ba[PossConc2]-i[NPrePre10]-(z)in[BPre10]-tlanga[NStem]
ezenza	ezi-enz-a	ezi[RelConc8]-enz[VRoot]-a[VerbTerm]
iqela	i-(li)-qela	i[NPrePre5]-(li)[BPre5]-qela[NStem]
.	.	.[Punc]
UMBONO	u-m-bono	u[NPrePre3]-m[BPre3]-bono[NStem]
KARHULUMENTE	ka-u-rhulumente	ka[PossKA]-u[NPrePre1a]-rhulumente[NStem]
NGOWOKUBA	ngu-wa-ukuba	ngu[CopPre]-wa[PossConc3]-ukuba[Conj]
:	:	:[Punc]
'	'	'[Punc]
kwakhiwe	ku-akh-iw-e	ku[SC15]-akh[VRoot]-iw[PassExt]-e[VerbTerm]
inkonzo	i-n-konzo	i[NPrePre9]-n[BPre9]-konzo[NStem]
yoluntu	ya-u-lu-ntu	ya[PossConc9]-u[NPrePre11]-lu[BPre11]-ntu[NStem]
esekelwe	e-sek-el-w-e	e[RelConc9]-sek[VRoot]-el[ApplExt]-w[PassExt]-e[VerbTerm]
kubantu	ku-a-ba-ntu	ku[LocPre]-a[NPrePre2]-ba[BPre2]-ntu[NStem]
futhi	futhi	futhi[Conj]
iqhutywa	i-qhub-w-a	i[SC9]-qhub[VRoot]-w[PassExt]-a[VerbTerm]
ngabantu	nga-a-ba-ntu	nga[AdvPre]-a[NPrePre2]-ba[BPre2]-ntu[NStem]
,	,	,[Punc]
neneempawu	na-na-i-(z)im-phawu	na[AdvPre]-na[CopPre]-i[NPrePre10]-(z)im[BPre10]-phawu[NStem]
zokulingana	za-u-ku-lingan-a	za[PossConc10]-u[NPrePre15]-ku[SC15]-lingan[Intrans]-a[VerbTerm]
,	,	,[Punc]
ubulunga	u-bu-lunga	u[NPrePre14]-bu[BPre14]-lunga[NStem]
,	,	,[Punc]
ukuyoyika	u-ku-yi-oyik-a	u[NPrePre15]-ku[BPre15]-yi[OC9]-oyik[VRoot]-a[VerbTerm]
into	i-n-to	i[NPrePre9]-n[BPre9]-to[NStem]
embi	em-bi	em[AdjPref9]-bi[AdjStem]
,	,	,[Punc]
neendlela	na-i-(z)in-dlela	na[AdvPre]-i[NPrePre10]-(z)in[BPre10]-dlela[NStem]
zokuziphatha	za-u-ku-zi-phath-a	za[PossConc10]-u[NPrePre15]-ku[BPre15]-zi[ReflPre]-phath[VRoot]-a[VerbTerm]
ezamkelekileyo	ezi-amkel-ek-il-e-yo	ezi[RelConc10]-amkel[VRoot]-ek[NeutExt]-il[Perf]-e[VerbTerm]-yo[RelSuf]
,	,	,[Punc]
ezilungiselelwe	ezi-lungis-el-el-w-e	ezi[RelConc10]-lungis[VRoot]-el[ApplExt]-el[ApplExt]-w[PassExt]-e[VerbTerm]
ngokugqwesayo	nga-oku-gqwes-a-yo	nga[AdvPre]-oku[RelConc15]-gqwes[VRoot]-a[VerbTerm]-yo[RelSuf]
nezinika	na-ezi-nik-a	na[AdvPre]-ezi[RelConc10]-nik[VRoot]-a[VerbTerm]
inkonzo	i-n-konzo	i[NPrePre9]-n[BPre9]-konzo[NStem]
engenachaphaza	e-nge-na-chaphaza	e[RelConc9]-nge[NegPre]-na[CopPre]-chaphaza[NStem]
'	'	'[Punc]
.	.	.[Punc]
Abemi	a-be-mi	a[NPrePre2]-be[BPre2]-mi[NStem]
banoxanduva	ba-na-u-(lu)-xanduva	ba[CopPre]-na[CopPre]-u[NPrePre11]-(lu)[BPre11]-xanduva[NStem]
lokunqanda	lwa-u-ku-nqand-a	lwa[PossConc11]-u[NPrePre15]-ku[BPre15]-nqand[VRoot]-a[VerbTerm]
iinkokheli	i-(z)in-kokheli	i[NPrePre10]-(z)in[BPre10]-kokheli[NStem]
ekuthatheni	e-u-ku-thath-a-ini	e[LocPre]-u[NPrePre15]-ku[BPre15]-thath[VRoot]-a[VerbTerm]-ini[LocSuf]
izigqibo	i-zi-gqibo	i[NPrePre8]-zi[BPre8]-gqibo[NStem]
zokuzithandisa	za-u-ku-zi-thand-is-a	za[PossConc8]-u[NPrePre15]-ku[BPre15]-zi[ReflPre]-thand[VRoot]-is[CausExt]-a[VerbTerm]
ezicingelwe	ezi-cing-el-w-e	ezi[RelConc8]-cing[VRoot]-el[ApplExt]-w[PassExt]-e[VerbTerm]
kufutshane	ku-futshane	ku[LocPre]-futshane[AdjStem]
,	,	,[Punc]
nezenzo	na-i-zi-enzo	na[AdvPre]-i[NPrePre8]-zi[BPre8]-enzo[NStem]
zokuzigwagwisa	za-u-ku-zi-gwagwis-a	za[PossConc8]-u[NPrePre15]-ku[BPre15]-zi[ReflPre]-gwagwis[VRoot]-a[VerbTerm]
.	.	.[Punc]
Intetho	i-n-tetho	i[NPrePre9]-n[BPre9]-tetho[NStem]
kawonkewonke	ka-wo-nke-wo-nke	ka[PossKA]-wo[QuantConc1a]-nke[QuantStem]-wo[QuantConc1a]-nke[QuantStem]
ephilileyo	e-phil-il-e-yo	e[RelConc9]-phil[VRoot]-il[Perf]-e[VerbTerm]-yo[RelSuf]
nenkcubeko	na-i-n-kcubeko	na[AdvPre]-i[NPrePre9]-n[BPre9]-kcubeko[NStem]
yoqhankqalazo	ya-u-(lu)-qhankqalazo	ya[PossConc9]-u[NPre11]-(lu)[BPre11]-qhankqalazo[NStem]
oluseluxolweni	olu-s-e-u-lu-xolo-ini	olu[RelConc11]-s[PreLoc-s]-e[LocPre]-u[NPrePre11]-lu[BPre11]-xolo[NStem]-ini[LocSuf]
ziya	zi-ya	zi[SC8]-ya[Fut]
kuba	ku-ba	ku[CopPre]-ba[Cop]
negalelo	na-i-(li)-galelo	na[AdvPre]-i[NPrePre5]-(li)[BPre5]-galelo[NStem]
kukuqondwa	ku-u-ku-qond-w-a	ku[SC15]-u[NPrePre15]-ku[BPre15]-qond[VRoot]-w[PassExt]-a[VerbTerm]
nzulu	nzulu	nzulu[RelStem]
kwemingeni	kwa-i-mi-ngeni	kwa[PossConc15]-i[NPrePre4]-mi[BPre4]-ngeni[NStem]
ejongene	e-jong-an-e	e[RelConc4]-jong[VRoot]-an[RecipExt]-e[VerbTerm]
noluntu	na-u-lu-ntu	na[AdvPre]-u[NPrePre11]-lu[BPre11]-ntu[NStem]
nokunyanzelisa	na-u-ku-nyanzel-is-a	na[AdvPre]-u[NPrePre15]-ku[BPre15]-nyanzel[VRoot]-is[CausExt]-a[VerbTerm]
ukunika	u-ku-nik-a	u[NPrePre15]-ku[BPre15]-nik[VRoot]-a[VerbTerm]
ingxelo	i-n-gxelo	i[NPrePre9]-n[BPre9]-gxelo[NStem]
phakathi	phakathi	phakathi[Adv]
kwamagosa	kwa-a-ma-gosa	kwa[PossConc15]-a[NPrePre6]-ma[BPre6]-gosa[NStem]
anyuliweyo	a-nyul-iw-e-yo	a[RelConc6]-nyul[VRoot]-iw[PassExt]-e[VerbTerm]-yo[RelSuf]
.	.	.[Punc]
Ngokomzekelo	nga-oko-u-m-zekelo	nga[AdvPre]-oko[AdvPre]-u[NPrePre3]-m[BPre3]-zekelo[NStem]
,	,	,[Punc]
ukuba	ukuba	ukuba[Conj]
iziphumo	i-zi-phumo	i[NPrePre8]-zi[BPre8]-phumo[NStem]
zokufunda	za-u-ku-fund-a	za[PossConc8]-u[NPrePre15]-ku[BPre15]-fund[VRoot]-a[VerbTerm]
kwisikolo	ku-i-si-kolo	ku[LocPre]-i[NPrePre7]-si[BPre7]-kolo[NStem]
zingaphantsi	zi-nga-phantsi	zi[CopPre]-nga[AdvPre]-phantsi[Adv]
kokulindelekileyo	ku-oku-lindel-ek-il-e-yo	ku[LocPre]-oku[RelConc15]-lindel[VRoot]-ek[NeutExt]-il[Perf]-e[VerbTerm]-yo[RelSuf]
nokusemthethweni	na-oku-s-e-u-m-thetho-ini	na[AdvPre]-oku[RelConc15]-s[PreLoc-s]-e[LocPre]-u[NPrePre3]-m[BPre3]-thetho[NStem]-ini[LocSuf]
,	,	,[Punc]
uluntu	u-lu-ntu	u[NPrePre11]-lu[BPre11]-ntu[NStem]
lunganceda	lu-nga-nced-a	lu[SC11]-nga[Pot]-nced[VRoot]-a[VerbTerm]
ukulungisa	u-ku-lungis-a	u[NPrePre15]-ku[BPre15]-lungis[VRoot]-a[VerbTerm]
imeko	i-meko	i[NPrePre9]-meko[NStem]
ngokomeleza	nga-u-ku-omelez-a	nga[AdvPre]-u[NPrePre15]-ku[BPre15]-omelez[VRoot]-a[VerbTerm]
ulawulo	u-lawulo	u[NPrePre11]-lawulo[NStem]
lwesikolo	lwa-i-si-kolo	lwa[PossConc11]-i[NPrePre7]-si[BPre7]-kolo[NStem]
,	,	,[Punc]
luqinisekisa	lu-qinisek-is-a	lu[SC11]-qinisek[VRoot]-is[CausExt]-a[VerbTerm]
ukuba	ukuba	ukuba[Conj]
abafundi	a-ba-fundi	a[NPrePre2]-ba[BPre2]-fundi[NStem]
nootitshala	na-oo-titshala	na[AdvPre]-oo[NPrePre2a]-titshala[NStem]
bafika	ba-fik-a	ba[SC2]-fik[VRoot]-a[VerbTerm]
ngexesha	nga-i-(li)-xesha	nga[AdvPre]-i[NPrePre5]-(li)[BPre5]-xesha[NStem]
,	,	,[Punc]
kwaye	kwaye	kwaye[Conj]
ubume	u-bu-me	u[NPrePre14]-bu[BPre14]-me[NStem]
benkxaso	ba-i-n-kxaso	ba[PossConc14]-i[NPrePre9]-n[BPre9]-kxaso[NStem]
evela	e-vel-a	e[RelConc9]-vel[VRoot]-a[VerbTerm]
kumagosa	ku-a-ma-gosa	ku[LocPre]-a[NPrePre6]-ma[BPre6]-gosa[NStem]
kawonkewonke	ka-wo-nke-wo-nke	ka[PossKA]-wo[QuantConc1a]-nke[QuantStem]-wo[QuantConc1a]-nke[QuantStem]
buyimpumelelo	bu-y-i-m-phumelelo	bu[CopPre]-y[CopPre]-i[NPrePre9]-m[BPre9]-phumelelo[NStem]
.	.	.[Punc]
Zenza	zi-enz-a	zi[SC10]-enz[VRoot]-a[VerbTerm]
ubomi	u-(bu)-bomi	u[NPrePre14]-(bu)[BPre14]-bomi[NStem]
bamakhosikazi	ba-a-ma-khosikazi	ba[PossConc14]-a[NPrePre6]-ma[BPre6]-khosikazi[NStem]
bube	bu-be	bu[CopPre]-be[Cop]
lula	lula	lula[Adv]
.	.	.[Punc]
Iindima	i-(z)in-dima	i[NPrePre10]-(z)in[BPre10]-dima[NStem]
zabo	za-bo	za[PossConc10]-bo[PronStem2]
zokwandisa	za-u-ku-and-is-a	za[PossConc10]-u[NPrePre15]-ku[BPre15]-and[VRoot]-is[CausExt]-a[VerbTerm]
zibanika	zi-ba-nik-a	zi[SC10]-ba[OC2]-nik[VRoot]-a[VerbTerm]
umthwalo	u-m-thwalo	u[NPrePre3]-m[BPre3]-thwalo[NStem]
owongezelelekileyo	o-u-ongez-el-el-ek-il-e-yo	o[RelConc3]-u[SC3]-ongez[VRoot]-el[ApplExt]-el[ApplExt]-ek[NeutExt]-il[Perf]-e[VerbTerm]-yo[RelSuf]
omkhulu	om-khulu	om[AdjPref3]-khulu[AdjStem]
.	.	.[Punc]
Ngokuqwalasela	nga-u-ku-qwalasel-a	nga[AdvPre]-u[NPrePre15]-ku[BPre15]-qwalasel[VRoot]-a[VerbTerm]
iinkqubo	i-(z)in-kqubo	i[NPrePre10]-(z)in[BPre10]-kqubo[NStem]
ezijongene	ezi-jong-an-e	ezi[RelConc10]-jong[VRoot]-an[RecipExt]-e[VerbTerm]
nokhathalelo	na-u-(lu)-khathalelo	na[AdvPre]-u[NPrePre11]-(lu)[BPre11]-khathalelo[NStem]
lwabantwana	lwa-a-ba-ntu-ana	lwa[PossConc11]-a[NPrePre2]-ba[BPre2]-ntu[NStem]-ana[DimSuf]
,	,	,[Punc]
ukhathalelo	u-khathalelo	u[NPrePre11]-khathalelo[NStem]
lwempilo	lwa-i-m-philo	lwa[PossConc11]-i[NPrePre9]-m[BPre9]-philo[NStem]
olufikelelekayo	olu-fikelel-ek-a-yo	olu[RelConc11]-fikelel[VRoot]-ek[VerbExt]-a[VerbTerm]-yo[RelSuf]
,	,	,[Punc]
ukufikelela	u-ku-fikelel-a	u[NPrePre15]-ku[BPre15]-fikelel[VRoot]-a[VerbTerm]
emanzini	e-a-ma-nzi-ini	e[LocPre]-a[NPrePre6]-ma[BPre6]-nzi[NStem]-ini[LocSuf]
nombane	na-u-m-bane	na[AdvPre]-u[NPrePre3]-m[BPre3]-bane[NStem]
nezithuthi	na-i-zi-thuthi	na[AdvPre]-i[NPrePre8]-zi[BPre8]-thuthi[NStem]
zikawonke-wonke	zi-ka-wo-nke-wo-nke	zi[PossConc8]-ka[PossKA]-wo[QuantConc1]-nke[QuantStem]-wo[QuantConc1]-nke[QuantStem]
ezisebenza	ezi-sebenz-a	ezi[RelConc8]-sebenz[VRoot]-a[VerbTerm]
ngokukuko	nga-oku-ku-ko	nga[AdvPre]-oku[RelConc15]-ku[CopPre]-ko[PronStem15]
,	,	,[Punc]
umthwalo	u-m-thwalo	u[NPrePre3]-m[BPre3]-thwalo[NStem]
womsebenzi	wa-u-m-sebenzi	wa[PossConc3]-u[NPrePre3]-m[BPre3]-sebenzi[NStem]
wokukhathalela	wa-u-ku-khathal-el-a	wa[PossConc3]-u[NPrePre15]-ku[BPre15]-khathal[VRoot]-el[ApplExt]-a[VerbTerm]
usapho	u-sapho	u[NPrePre11]-sapho[NStem]
nekhaya	na-i-(li)-khaya	na[AdvPre]-i[NPrePre5]-(li)[BPre5]-khaya[NStem]
ungancitshiswa	u-nga-nciph-is-w-a	u[NPrePre3]-nga[Pot]-nciph[VRoot]-is[CausExt]-w[PassExt]-a[VerbTerm]
.	.	.[Punc]
Umsebenzi	u-m-sebenzi	u[NPrePre3]-m[BPre3]-sebenzi[NStem]
3	3	3[Num]
